company_name,brand,address,state,expiry_date
THE COFFEE BEAN & TEA LEAF BANGSAR SHOPPING CENTRE,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT G112, G113, G114 & GK5, TKT BAWAH,, BANGSAR SHOPPING CENTRE,, 285, JLN MAAROF, 59000, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF BANGSAR VILLAGE II,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT GF-17, TKT BWH BANGSAR, VILLAGE 11, 2, JLN TELAWI 1,, 59100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF BLOOMSVALE SHOPPING GALLERY,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), BLOOMSVALE SHOPPING GALLERY,, G-010, GROUND FLOOR, NO.137,, JALAN PUCHONG,, 58200, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,31/10/2027
THE COFFEE BEAN & TEA LEAF CALTEX SUNGAI BESI DRIVE THRU,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT 101528, CALTEX SUNGAI BESI, LEBUHRAYA KUALA LUMPUR - SEREMBAN,, 56100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,31/12/2027
THE COFFEE BEAN & TEA LEAF CALTEX TUN RAZAK,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), 203, JALAN TUN RAZAK,, 50400, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/10/2027
THE COFFEE BEAN & TEA LEAF CHERAS LEISURE MALL,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), G-04 & 05, 06, TINGKAT BAWAH, CHERAS LEISURE MALL,, JALAN MANIS 6, TAMAN SEGAR,, 56100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
THE COFFEE BEAN & TEA LEAF EKO CHERAS MALL,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), M-G-33 EKO CHERAS MALL,, NO 693, BATU 5, JALAN CHERAS,, 56000, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
THE COFFEE BEAN & TEA LEAF FORTUNE CENTRA RESIDENCE,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), G-17, FORTUNE CENTRA, NO.2, JALAN METRO PERDANA 6 TAMAN USAHAWAN KEPONG,, 52100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF HARTAMAS SHOPPING CENTRE,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT G-20, TKT BWH,, HARTAMAS SHOPPING CENTRE,, NO.60, JALAN SRI HARTAMAS 1,, 50480, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,31/10/2027
THE COFFEE BEAN & TEA LEAF KL EAST MALL,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT LG-02,, PERSIARAN MELATI KUARZA KL EAST,, 53100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF LOT 10 SHOPPING CENTRE,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), F27 & F28, TKT 1, LOT 10 SHOPPING CENTRE,, 50, JALAN SULTAN ISMAIL,, 50250, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
THE COFFEE BEAN & TEA LEAF MELAWATI MALL,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), GF-08, GROUND FLOOR, MELAWATI MALL, JALAN BANDAR TAMAN MELAWATI,, 53100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
THE COFFEE BEAN & TEA LEAF MID VALLEY MEGAMALL,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), UNIT G047, TINGKAT BAWAH, MID VALLEY MEGAMALL,, MID VALLEY CITY, LINGKARAN SYED PUTRA,, 59200, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF MID VALLEY MEGAMALL EXHIBITION,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT NO T-033A, TINGKAT 3,, MID VALLEY CITY, LINGKARAN SYED PUTRA,, 59200, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
THE COFFEE BEAN & TEA LEAF MONT KIARA,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), 15-0-6 TKT BAWAH SHOPPLEX SHOP VERANDAH 6,, JALAN 1/70C MONT KIARA,, 50480, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/09/2027
ZUS COFFEE INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA (KOMPLEKS UTAMA),,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT CX9, KOMPLEKS UTAMA, INTERNATIONAL ISLAMIC UNIVERSITY (IIUM), KAMPUS GOMBAK, 53100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/01/2028
"ZUS COFFEE JAKEL MALL, KUALA LUMPUR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT SC 02 & 03, LOT 159,, JAKEL SQUARE OFF JALAN MUNSHI ABDULLAH, 50100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/11/2026
"ZUS COFFEE JALAN SARIKEI OFF JALAN PAHANG, KUALA LUMPUR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.7 (GROUND FLOOR),, JALAN SARIKEI OFF JALAN PAHANG PEKELILING, 53000, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/11/2027
"ZUS COFFEE JALAN TUN PERAK, MASJID JAMEK",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), GROUND FLOOR, NO. 45-1 & 45-2, LEBOH AMPANG, 50100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/12/2026
"ZUS COFFEE JALIL LINK 1, BUKIT JALIL",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 20, JALIL LINK, JALAN JALIL JAYA 2, 57000, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,15/09/2026
"ZUS COFFEE KASTURI WALK, PETALING STREET",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO. 50-G, 50-1ST, JALAN HANG KASTURI, 50050, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/09/2027
"ZUS COFFEE KENANGA WHOLESALE CITY, JALAN GELUGOR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT NO. G-92 (GF 012.2) & G-93 (GF 012.1), GROUND FLOOR, KOMPLEKS KENANGA WHOLESALE CITY,, NO. 2 JALAN GELUGOR, OFF JALAN KENANGA PUDU, 55200, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,15/01/2027
"ZUS COFFEE KEPONGI SQUARE, KEPONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), A-12-G,JALAN RIMBUNAN TERATAI 1,, DESA KEPONG'GI, 52100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/11/2027
ZUS COFFEE KL EAST MALL,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), GR8 GRINDERS SDN. BHD., LOT G2K-03A, KL EAST MALL, JALAN LINGKARAN TENGAH 2, TAMAN SRI MELATI,, JALAN LINGKARAN TENGAH 2 DESA MELAWATI, 53100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/10/2026
ZUS COFFEE KL ECO CITY MALL,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT G12, LEVEL G KL ECO CITY, JALAN BANGSAR, 59200, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/12/2026
ZUS COFFEE KL GATEWAY MALL,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT G.15 & G.16 KL GATEWAY MALL. 2, Jalan Kerinchi, 59200, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/12/2027
ZUS COFFEE KL TRADERS SQUARE,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 51-G, KLTS,, NO. 99, JALAN GOMBAK, 53000, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/11/2026
"ZUS COFFEE KOMPLEKS DAYABUMI, KUALA LUMPUR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), F1-11 & F1-11 (A), LEVEL 1, MENARA DAYABUMI,, JALAN SULTAN HISHAMUDDIN,, 50050, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/01/2028
"ZUS COFFEE KOMPLEKS MUTIARA, KUALA LUMPUR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), UNIT 568-G-17B,, GROUND FLOOR KOMPLEKS MUTIARA  3,, 1/2MILES KOMPLEKS MUTIARA,JALAN IPOH, 51200, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,15/08/2027
"ZUS COFFEE KOMPLEKS SOGO, KUALA LUMPUR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), LOT NO. LG-L1,, LOWER GROUND FLOOR KOMPLEKS SOGO, NO. 190 JALAN TUANKU ABDUL RAHMAN, 50100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/09/2027
ZUS COFFEE KUCHAI ENTREPRENEURS PARK,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 29, JALAN 1/116B, KUCHAI ENTREPRENEURS PARK, 58200, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,15/09/2026
"ZUS COFFEE LAKEFIELDS, SUNGAI BESI",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 58-G, JALAN TASIK UTAMA 5,, MEDAN NIAGA TASIK DAMAI,, SUNGAI BESI, 57000, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/01/2027
ZUS COFFEE LALAPORT BBC,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), G-67 (GROUND FLOOR),, 2 MITSUI LALAPORT KUALA LUMPUR, BUKIT BINTANG JALAN HANG TUAH, 55100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,30/06/2027
"ZUS COFFEE LSH33, SENTUL",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), G-11, GROUND FLOOR, LAMAN SERI HARMONI (LSH33) JALAN BATU MUDA, TAMBAHAN 3, SENTUL, 51100, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,15/04/2027
"ZUS COFFEE M VERTICA, CHERAS",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO LOT G-10(GF) , M VERTICA RETAIL SHOP, TAMAN PERTAMA JALAN CHERAS TAMAN PERTAMA, 56000, Kuala Lumpur, Wilayah Persekutuan, ZUS COFFEE",KL,31/12/2026
