company_name,brand,address,state,expiry_date
MARRYBROWN TAMAN PUNCAK JALIL,,"(MARRYBROWN SDN BHD (FORMERLY KNOWN AS MARRYBROWN FRIED CHICKEN SDN BHD)), KATRIL QSR OASIS SDN BHD, 90G & 90-1, JALAN PUJ 3/2,, TAMAN PUNCAK JALIL,, 43300, Petaling, Selangor, MARRYBROWN",SELANGOR,15/01/2028
MARRYBROWN TAMAN SERI GOMBAK,,"(MARRYBROWN SDN BHD (FORMERLY KNOWN AS MARRYBROWN FRIED CHICKEN SDN BHD)), GALAXY FOODS & BEVERAGES SDN BHD, 21G, JALAN SG 1/3, TAMAN SERI GOMBAK, 68100, Gombak, Selangor, MARRYBROWN",SELANGOR,31/10/2027
MARRYBROWN TELOK PANGLIMA GARANG,,"(MARRYBROWN SDN BHD (FORMERLY KNOWN AS MARRYBROWN FRIED CHICKEN SDN BHD)), MAMA DELI SERIES SDN. BHD., NO. 4 & 5, LOT 621, JALAN GANGSA, KAWASAN PERINDUSTRIAN,, TELOK PANGLIMA GARANG, 42500, Kuala Langat, Selangor, MARRYBROWN",SELANGOR,15/12/2026
MAS AWANA SERVICES SDN BHD CPU 2,,"(MAS AWANA SERVICES SDN BHD [FORMERLY KNOWNS AS : MAS CATERING (SARAWAK) SDN. BHD.]), NO 29, JLN CIPTA SERENIA 1, Pusat Perindustrian Bandar Serenia, 43900, Sepang, Selangor, CPU 2 - BANDAR SERENIA",SELANGOR,15/12/2026
MAS AWANA SERVICES SDN BHD(KATERING),,"(MAS AWANA SERVICES SDN BHD [FORMERLY KNOWNS AS : MAS CATERING (SARAWAK) SDN. BHD.]), NO.1, 3, 5, & 7, 9 & 11,, JALAN 5, MEDAN 120, BANDAR BARU SALAK TINGGI BUSINESS PARK, 43900, Sepang, Selangor",SELANGOR,28/02/2027
O'BRIENS IRISH SANDWICH CAFE @ KLIA DEPARTURE LEVEL,,"(NORTH POLESTAR ALLIANCE SDN. BHD.), SY DELI N MEALS SERVICE SDN BHD, MTB-5-L11, DEPARTURE LEVEL, MAIN TERMINAL BUILDING KLIA, 64000, Sepang, Selangor, O'BRIENS IRISH SANDWICH CAFE",SELANGOR,15/09/2027
O'BRIENS IRISH SANDWICH CAFE @ KLIA SATELLITE,,"(NORTH POLESTAR ALLIANCE SDN. BHD.), SY DELI N MEALS SERVICE SDN BHD, LOT NO. SAT-P-A51, PASSENGER LEVEL, SATELLITE BUILDING, KLIA TERMINAL 1, 64000, Sepang, Selangor, O'BRIENS IRISH SANDWICH CAFE",SELANGOR,15/09/2027
O'BRIENS IRISH SANDWICH CAFE @ SUBANG JAYA MEDICAL CENTRE (SJMC),,"(NORTH POLESTAR ALLIANCE SDN. BHD.), NORTH POLESTAR ALLIANCE SDN BHD, Lot SJB1.009-011, Basement 1 (B1) Escalator Lobby,, Subang Jaya Medical Centre, 1 Jalan SS12/1A,, 47500, Petaling, Selangor, O'BRIENS IRISH SANDWICH CAFE",SELANGOR,15/09/2027
O'BRIENS IRISH SANDWICH CAFE @ THE CURVE,,"(NORTH POLESTAR ALLIANCE SDN. BHD.), GALAXY WAVE INFINITY SDN. BHD., Lot G79, Ground Floor,, No.6, Jalan PJU 7/3, Mutiara Damansara,, 47800, Petaling, Selangor, O'BRIENS IRISH SANDWICH CAFE",SELANGOR,15/09/2027
O'BRIENS IRISH SANDWICH CAFE @ WISMA SHELL,,"(NORTH POLESTAR ALLIANCE SDN. BHD.), NORTH POLESTAR ALLIANCE SDN BHD, Cafeteria Area, Ground Floor,, Wisma Shell U Village, Jalan Teknokrat 3,, 63000, Sepang, Selangor, O'BRIENS IRISH SANDWICH CAFE",SELANGOR,15/09/2027
NUR LEMBAH PANGSUN SDN. BHD.,,"(NUR LEMBAH PANGSUN SDN BHD), BATU 19 3/4, ULU PERDIK, HULU LANGAT,, 43100, Hulu Langat, Selangor, NUR LEMBAH PANGSUN ECO RESORT",SELANGOR,31/12/2027
NYONYA KITCHEN & CATERERS SDN BHD,,"(NYONYA KITCHEN & CATERERS SDN BHD), NO 220 & 222, JALAN BATU UNJUR 7,, TAMAN BAYU PERDANA, 41200, Klang, Selangor, NYONYA KITCHEN & CATERERS SDN BHD",SELANGOR,15/12/2027
NY STEAK SHACK (NYSS) - SELAYANG MALL,,"(NYSS RESTAURANTS SDN.BHD ), LG 06B - LG 08A, LOWER GROUND FLOOR,, Selayang Mall, Jalan SU 9,, Taman Selayang Utama, 68100, Gombak, Selangor, NY Steak Shack",SELANGOR,30/11/2026
JOSH & JANA'S,,"(OLSOKAN SDN BHD), LOT NO F11, F12 & F13, GIANT HYPERMARKET, PUTRA HEIGHTS NO 3, PRSN PUTRA PERDANA, 47650, Petaling, Selangor, JOSH & JANA'S RESTAURANT",SELANGOR,30/11/2027
"BANQUET KITCHEN ( MALAY, WESTERN, CHINESE) - (ONE WORLD HOTEL)",,"(ONE WORLD HOTEL SDN BHD), GROUND FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, PETALING JAYA,, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
BUTCHERY KITCHEN - (ONE WORLD HOTEL),,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, 47800 PETALING JAYA, SELANGOR, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
CINNAMON COFFEE HOUSE KITCHEN,,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, FIRST AVENUE, BANDAR UTAMA CITY CENTER, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/08/2026
DIM SUM KITCHEN - (ONE WORLD HOTEL),,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, 47800 PETALING JAYA, SELANGOR, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
GARDE MANGER / COLD KITCHEN  - (ONE WORLD HOTEL),,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, PETALING JAYA,, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
GARDE MANGER / COLD KITCHEN 2 - (ONE WORLD HOTEL),,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, PETALING JAYA,, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
NEW FUNCTION KITCHEN,,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, FIRST AVENUE, BANDAR UTAMA CITY CENTER, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/08/2026
PASTRY  & BAKERY KITCHEN - (ONE WORLD HOTEL),,"(ONE WORLD HOTEL SDN BHD), CONCOURSE FLOOR, ONE WORLD HOTEL, FIRST AVENUE, BANDAR UTAMA CITY CENTER,, PETALING JAYA,, 47800, Petaling, Selangor, ONE WORLD HOTEL",SELANGOR,15/12/2027
ORANGE CATERING,,"(ORANGE F&B SDN. BHD.), NO.248 - G, JALAN HULUBALANG 27/KS07,, TAMAN SENTOSA, 41200, Klang, Selangor",SELANGOR,15/07/2027
ORCHID BISTRO (RW) SDN BHD,,"(ORCHID BISTRO SDN BHD), LOT G66, GROUND FLOOR, AEON RAWANG SHOPPING CENTRE,, NO.1, PERSIARAN ANGGUN, TAMAN ANGGUN,, KOTA EMERALD, RAWANG, 48000, Gombak, Selangor, OOCHID KOPITIAM",SELANGOR,31/03/2027
ORCHID BISTRO (SP) SDN BHD,,"(ORCHID BISTRO SDN BHD), LOT LG10G (5), LOWER GROUND FLOOR SUBANG PARADE,, NO 5 JALAN SS16/1, SUBANG JAYA,, 47500, Petaling, Selangor, ORCHID BISTRO",SELANGOR,15/01/2027
PHD FCDSB THE SUITE JAYA ONE (3030265),,"(PHD DELIVERY SDN BHD), NO. 51-P2, 72A. BLOCK D, THE SUITES JAYA ONE, JALAN PROFESSOR DIRAJA UNGKU AZIZ, 46200, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,15/07/2027
PHD HULU LANGAT (3030101),,"(PHD DELIVERY SDN BHD), NO.2, GROUND FLOOR, JALAN SERI MAS 1, TAMAN SERI MAS, 43100, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,30/09/2026
PHD JENJAROM (3030126),,"(PHD DELIVERY SDN BHD), NO 27, JALAN 2/1, TAMAN SERI JAROMAS, 42600, Kuala Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,30/09/2026
PHD KAJANG (3030036),,"(PHD DELIVERY SDN BHD), NO. 2-G, JALAN DAMAI MEWAH 1A, TAMAN DAMAI MEWAH, 43000, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,28/02/2027
PHD KOTA WARISAN (3030160),,"(PHD DELIVERY SDN BHD), NO. G-11, GROUND FLOOR, JALAN WARISAN SENTRAL 1, KIP SENTRAL, KOTA WARISAN, 43900, Sepang, Selangor, PHD DELIVERY SDN BHD",SELANGOR,15/07/2027
PHD PANDAMARAN (3030033),,"(PHD DELIVERY SDN BHD), NO. 84, TINGKAT BAWAH, JALAN BATU UNJUR 1, TAMAN BAYU PERDANA, 41200, Klang, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/12/2026
PHD PJ OLD TOWN (3030061),,"(PHD DELIVERY SDN BHD), NO. 84, GROUND FLOOR, JALAN OTHMAN, PJ OLD TOWN, 46000, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/12/2027
PHD PRIMA SAUJANA (3030072),,"(PHD DELIVERY SDN BHD), NO. 56-G, JALAN PRIMA SAUJANA 1/1A, TAMAN PRIMA SAUJANA, 43000, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/01/2028
PHD PUCHONG JAYA (3030086),,"(PHD DELIVERY SDN BHD), NO. 11, GROUND FLOOR, JALAN KENARI 2, BANDAR PUCHONG JAYA, 47100, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,30/09/2026
PHD PUCHONG UTAMA (3030026),,"(PHD DELIVERY SDN BHD), NO 16, GROUND FLOOR, JALAN PU 7/2, PUSAT BANDAR PUCHONG UTAMA, 47160, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,15/05/2027
PHD PUTRA HEIGHTS (3030149),,"(PHD DELIVERY SDN BHD), NO 5, GROUND FLOOR, JALAN PUTRA MAHKOTA 7/6C, PUTRA POINT 2, PUTRA HEIGHTS, 47550, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,30/09/2026
PHD RAWANG (3030013),,"(PHD DELIVERY SDN BHD), NO. 1, JALAN BANDAR RAWANG 9, PUSAT BANDAR RAWANG, 48000, Gombak, Selangor, PHD DELIVERY SDN BHD",SELANGOR,28/02/2027
PHD SAUJANA PUTRA (3030132),,"(PHD DELIVERY SDN BHD), NO: 48-GF, JALAN SPU 1, BANDAR SAUJANA PUTRA, 42610, Kuala Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/07/2027
PHD SAUJANA UTAMA (3030098),,"(PHD DELIVERY SDN BHD), NO. 48G, JALAN BIDARA 6/3, SAUJANA UTAMA 3, 47000, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,30/09/2026
PHD SEMENYIH (3030145),,"(PHD DELIVERY SDN BHD), 9-G, JALAN KIARA 1, KAWASAN PERNIAGAAN KIARA, 43500, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/07/2026
PHD SEMENYIH (3030145),,"(PHD DELIVERY SDN BHD), 9-G, JLN KIARA 1, KAW PERNIAGAAN KIARA, 43500, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/07/2028
PHD SERI BANGI (3030027),,"(PHD DELIVERY SDN BHD), NO. 37, GROUND FLOOR, JALAN 8/35,, SERI BANGI, SEKSYEN 8,, BANDAR BARU BANGI, 43650, Hulu Langat, Selangor, PHD DELIVERY SDN BHD",SELANGOR,28/02/2027
PHD SERI KEMBANGAN (3030003),,"(PHD DELIVERY SDN BHD), NO. 59, GROUND FLOOR & 1ST. FLOOR, JALAN LP 1A/2, TAMAN LESTARI PERDANA, 43300, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,28/02/2027
PHD SETIA ALAM (3030110),,"(PHD DELIVERY SDN BHD), PETRONAS STATION BANDAR SETIA ALAM, NO. 1, JALAN SETIA MURNI  U13/50, SEKSYEN U13, 40170, Klang, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/08/2027
PHD SRI SERDANG (3030038),,"(PHD DELIVERY SDN BHD), NO. 3542, JALAN 18/45, TAMAN SRI SERDANG, 43300, Petaling, Selangor, PHD DELIVERY SDN BHD",SELANGOR,31/12/2026
KFC AEON BUKIT TINGGI (1130373),,"(QSR STORES SDN BHD), NO.1, LOT G 30, AEON BUKIT TINGGI SHOPPING COMPLEX, PERSIARAN BATU NILAM 1/KS 6, BANDAR BUKIT TINGGI, 41200, Klang, Selangor, KFC",SELANGOR,30/09/2026
KFC AEON EQUINE PARK (1130328),,"(QSR STORES SDN BHD), LG 10, AEON TAMAN EQUINE SHOPPING CENTRE, 43300, Petaling, Selangor, KFC",SELANGOR,31/01/2027
KFC ALAM IMPIAN (1131077),,"(QSR STORES SDN BHD), NO. 39, (PT 155173), (TINGKAT BAWAH & TINGKAT 1), JALAN PANGLIMA HITAM M 35/M, ALAM IMPIAN, SEKSYEN 35, 40470, Klang, Selangor, KFC",SELANGOR,15/12/2027
KFC ALAM MEGAH (1130119),,"(QSR STORES SDN BHD), NO. 23, JALAN BATU LAUT 28/5, SEKSYEN 28, 40400, Klang, Selangor, KFC",SELANGOR,15/12/2026
KFC AMPANG 2 (1130132),,"(QSR STORES SDN BHD), NO. 52G- 54G, JALAN WAWASAN 2/3, BANDAR BARU AMPANG, 68000, Hulu Langat, Selangor, KFC",SELANGOR,15/12/2026
KFC AMPANG POINT (1130206),,"(QSR STORES SDN BHD), LOT G03A, GROUND FLOOR, AMPANG POINT SHOPPING CENTRE, 68000, Hulu Langat, Selangor, KFC",SELANGOR,15/12/2026
KFC BALAKONG (1130122),,"(QSR STORES SDN BHD), TINGKAT BAWAH & TINGKAT SATU, NO. 9 PEKAN CHERAS BATU 11, JALAN BALAKONG, 43200, Hulu Langat, Selangor, KFC",SELANGOR,15/12/2026
KFC BANDAR BARU SAUJANA (1130775),,"(QSR STORES SDN BHD), NO. 56GF,, JALAN BIDARA 6/3, SAUJANA UTAMA 3, 47000, Petaling, Selangor, KFC",SELANGOR,15/01/2028
KFC BANDAR BARU SELAYANG (1130739),,"(QSR STORES SDN BHD), NO. 36, TINGKAT BAWAH & TINGKAT SATU, JALAN 2/16, BANDAR BARU SELAYANG, 68100, Gombak, Selangor, KFC",SELANGOR,31/12/2027
KFC BANDAR COUNTRY HOMES (1130926),,"(QSR STORES SDN BHD), NO. 19A, (GROUND FLOOR & 1ST. FLOOR), JALAN PUSAT BCH 1/A, BANDAR COUNTRY HOMES, 48000, Gombak, Selangor, KFC",SELANGOR,15/03/2027
KFC BANDAR PUTERI PUCHONG DT (1131051),,"(QSR STORES SDN BHD), G-7, 1-7, & 2-7,, JALAN PUTERI 7/13A, BANDAR PUTERI, 47100,  Tiada Maklumat Daerah, Selangor, KFC",SELANGOR,31/05/2027
KFC BANDAR SERI PUTRA (1130864),,"(QSR STORES SDN BHD), B2, GROUND FLOOR & 1ST FLOOR, JALAN SERI PUTRA 1/2, BANDAR SERI PUTRA, 43000, Hulu Langat, Selangor, KFC",SELANGOR,15/01/2028
KFC BANDAR SRI DAMANSARA (1130955),,"(QSR STORES SDN BHD), NO. G-3A & G-5, MENARA AMANAH IKHTIAR, NO. 3, JALAN CEMPAKA SD12/1A, PJU9, 52200, Petaling, Selangor, KFC",SELANGOR,31/01/2028
KFC BANDAR SUNGAI LONG (1130376),,"(QSR STORES SDN BHD), NO. 9 & 9A, JALAN SL 1/10, BANDAR SUNGAI LONG, 43000, Hulu Langat, Selangor, KFC",SELANGOR,15/09/2026
KFC BANDAR TASIK PUTERI RAWANG DT (1131031),,"(QSR STORES SDN BHD), LOT PT 43537, NO. 3 JALAN TASIK PUTERI 4, BTP 32, BANDAR TASIK PUTERI, 48020, Gombak, Selangor, KFC",SELANGOR,15/06/2027
KFC BANDAR UTAMA (1130138),,"(QSR STORES SDN BHD), LOT LG222, LOWER GROUND FLOOR, 1 UTAMA SHOPPING CENTRE, LEBUH BANDAR UTAMA, 47800, Petaling, Selangor, KFC",SELANGOR,15/12/2026
KFC BANGI UTAMA (1130200),,"(QSR STORES SDN BHD), NO. G 18, BANGI UTAMA SHOPPING KOMPLEK, BANDAR BARU BANGI, 43650, Hulu Langat, Selangor, KFC",SELANGOR,15/12/2026
KFC BANTING 2 (1130160),,"(QSR STORES SDN BHD), NO. 285, JALAN SULTAN ABDUL SAMAD, BANDAR BANTING, 42700, Kuala Langat, Selangor, KFC",SELANGOR,15/12/2026
KFC BATANG KALI (1130321),,"(QSR STORES SDN BHD), NO. 37, JALAN MERANTI 1A, BANDAR UTAMA, 44300, Hulu Selangor, Selangor, KFC",SELANGOR,30/09/2026
KFC BHP BANDAR SULTAN SULAIMAN DT (1131061),,"(QSR STORES SDN BHD), PT 537 (PLOT 3), JALAN LEBUH SULTAN MOHAMAD 1, BANDAR SULTAN SULAIMAN, 42000, Klang, Selangor, KFC",SELANGOR,15/05/2027
RICHEESE FACTORY KUALA SELANGOR,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), NO 1, JALAN BENDAHARA 1A, Taman Bendahara,, 45000, Kuala Selangor, Selangor, RICHEESE FACTORY",SELANGOR,31/10/2026
RICHEESE FACTORY NU EMPIRE,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT LG-30&LG-30S,LOWER GROUND FLOOR,NU EMPIRE,JALAN SS, SS16,, 47500, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,15/04/2028
RICHEESE FACTORY PARADIGM MALL PJ,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT NO 2F-13, SECOND FLOOR,, Paradigm Mall Petaling Jaya,, No 1, Jalan SS7/26A, Kelana Jaya, 47301, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,28/02/2027
RICHEESE FACTORY PARADISE FAIR RAWANG,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT 3, PARADISE FAIR COMMERCIAL HUB, PT 43537, BANDAR TASIK PUTERI, 48020, Gombak, Selangor, RICHEESE FACTORY",SELANGOR,31/12/2027
RICHEESE FACTORY SB MALL,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT NO G-17A, G-17C & G-18D, TINGKAT BAWAH, PUSAT MEMBELI BELAH SB MALL, NO 2, BANDAR BARU SUNGAI BULOH, SEKSYEN U20, 40160, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,15/03/2028
RICHEESE FACTORY SETIA CITY MALL,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT LG-024 &LG-024L, TINGKAT LG, SETIA CITY MALL, NO 7, PERSIARAN SETIA DAGANG, SETIA ALAM, SEKSYEN U13, 40170, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,15/04/2028
RICHEESE FACTORY ST ROSYAM MALL,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT G09, GROUND FLOOR, ST ROSYAM MALL, LOT 15749 & LOT 15750, BATU 3 1/2, JALAN KEBUN, 41200, Klang, Selangor, RICHEESE FACTORY",SELANGOR,15/09/2027
RICHEESE FACTORY SUNWAY GIZA,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT G-08, GF, SUNWAY GIZA MALL,, NO 2 JALAN PJU 5/14 KOTA DAMANSARA, 47810, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,15/11/2027
RICHEESE FACTORY SUNWAY SQUARE,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LG1-15, LOWER GROUND ONE, SUNWAY SQUARE, JALAN LAGOON SELATAN, BANDAR SUNWAY, 47500, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,15/05/2028
RICHEESE FACTORY THE CURVE,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT G68A, GROUND FLOOR,, The Curve, Shopping Center, Mutiara Damansara,, No 6, Jalan PJU 7/3, Mutiara Damansara, 47800, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,28/02/2027
RICHEESE FACTORY THE MINES,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT L2-86(P),, JALAN DULANG,, THE MINES RESORT CITY,, 43300, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,31/07/2028
RICHEESE FACTORY THE MINES,,"(RICHEESE FACTORY MALAYSIA SDN. BHD.), LOT L2-86(P), LEVEL TWO,, JALAN DULANG,, THE MINES RESORT CITY,, 43300, Petaling, Selangor, RICHEESE FACTORY",SELANGOR,31/07/2026
RICHIAMO COFFEE TAMAN VELOX,,"(RICHIAMO COFFEE SDN. BHD.), MADAMNOUR LUXURY EMPIRE (M) SDN. BHD., 13A-G, 13A-1, JALAN VELOX,, PRIMA AVENUE, TAMAN VELOX,, 48000, Gombak, Selangor, RICHIAMO COFFEE",SELANGOR,31/10/2027
POTATO CORNER CENTRAL I-CITY,,"(ROCKS FOODS SDN. BHD.), LGK-17(A), LOWER GROUND 1,, Persiaran Multimedia, Seksyen 7,, Jalan Plumbum 7/102,, 40000, Petaling, Selangor, Potato Corner",SELANGOR,31/10/2026
POTATO CORNER GATEWAY@KLIA2,,"(ROCKS FOODS SDN. BHD.), L3-22, LEVEL 3, GATEWAY@KLIA2, TERMINAL KLIA 2,, TERMINAL KLIA 2, Kuala Lumpur Int'l Airport, KLIA2 Departure Lane, 64000, Sepang, Selangor, Potato Corner",SELANGOR,30/06/2027
POTATO CORNER ONE UTAMA,,"(ROCKS FOODS SDN. BHD.), LGK-113, LOWER GROUND FLOOR,, 1 Utama Shopping Centre,, No.1 Lebuh Bandar Utama, 47800, Petaling, Selangor, Potato Corner",SELANGOR,31/10/2026
POTATO CORNER SETIA CITY MALL,,"(ROCKS FOODS SDN. BHD.), LG-K104, LOWER GROUND FLOOR,, Setia City Mall, 7, Persiaran Setia Dagang Bandar Setia Alam,, Seksyen, U13 Shah Alam, 40170, Petaling, Selangor, Potato Corner",SELANGOR,30/06/2027
POTATO CORNER SUNWAY PYRAMID,,"(ROCKS FOODS SDN. BHD.), LG 2.96B,, Sunway Pyramid Mall,, No. 3, Jalan PJS 11/15, Sunway City, 47500, Petaling, Selangor, Potato Corner",SELANGOR,31/10/2026
ALLACE BURGER & CHICKEN ABDUL AZIZ KAJANG,,"(RONGSHENG FOOD SDN.BHD.), NO. 13G, JALAN TUN ABDUL AZIZ, BANDAR KAJANG,, 43000 KAJANG, SELANGOR, 43000, Hulu Langat, Selangor, ALLACE BURGER & CHICKEN",SELANGOR,31/10/2027
ALLACE BURGER & CHICKEN BANDAR PUTERI PUCHONG,,"(RONGSHENG FOOD SDN.BHD.), 31G, JALAN PUTERI 1/6, BANDAR PUTERI, 47100, Petaling, Selangor, ALLACE BURGER & CHICKEN",SELANGOR,31/12/2027
SEPIRING CAFE ALAMANDA PUTRAJAYA SHOPPING CENTRE,,"(SEPIRING CAFE SDN BHD), LG 30 & 30ES, ALAMANDA SHOPPING CENTRE,, Jalan Alamanda, 62000, Kuala Lumpur – (sebelum 1974), Selangor, SEPIRING CAFE SDN BHD",SELANGOR,15/11/2026
SEPIRING CAFE DPULZE SHOPPING CENTRE,,"(SEPIRING CAFE SDN BHD), LG-08, LOWER GROUND FLOOR,, Dpulze Shopping Centre,, 63000, Sepang, Selangor, SEPIRING CAFE SDN BHD",SELANGOR,15/10/2026
SEPIRING CAFE THE MINES,,"(SEPIRING CAFE SDN BHD), MINES SHOPPING FAIR,, Lot L1-91 & Lot L1-92, Level 1,, Jalan, The Mines Resort City,, 43300, Petaling, Selangor, SEPIRING CAFE SDN BHD",SELANGOR,30/06/2028
SEPIRING CAFE THE MINES SHOPPING FAIR,,"(SEPIRING CAFE SDN BHD), LOT L1-91 & LOT L1-92, LEVEL 1, Mines Shopping Fair, Jalan D,, The Mines Resort City,, 43300, Petaling, Selangor, SEPIRING CAFE SDN BHD",SELANGOR,30/06/2026
SHADEN SDN BHD,,"(SHADEN SDN BHD), NO. 11-G, 11-1 & 13-G, 13-1, TINGKAT G & 1,, JALAN PENGUASA A U1/53A,, GLENMARIE, TEMASYA SQUARE, SEKSYEN U1,, 40150, Petaling, Selangor",SELANGOR,31/10/2027
BUTCHER KITCHEN,,"(SHAH ALAM HOTEL SDN BHD (CONCORDE HOTEL SHAH ALAM)), LEVEL 1 NO 3 JALAN TENGKU AMPUAN ZABEDAH C9/C ,, SHAH ALAM, 40100, Petaling, Selangor",SELANGOR,15/10/2026
MAIN KITCHEN,,"(SHAH ALAM HOTEL SDN BHD (CONCORDE HOTEL SHAH ALAM)), LEVEL 1, NO 3 JALAN TENGKU AMPUAN ZABEDAH C9/C, SHAH ALAM, 40100, Petaling, Selangor",SELANGOR,15/10/2026
MELTING POT CAFE KITCHEN,,"(SHAH ALAM HOTEL SDN BHD (CONCORDE HOTEL SHAH ALAM)), LEVEL 1, NO 3 JALAN TENGKU AMPUAN ZABEDAH C9/C, SHAH ALAM, 40100, Petaling, Selangor",SELANGOR,15/10/2026
PASTRY KITCHEN,,"(SHAH ALAM HOTEL SDN BHD (CONCORDE HOTEL SHAH ALAM)), LEVEL 1, NO 3 JALAN TENGKU AMPUAN ZABEDAH C9/C, SHAH ALAM, 40100, Petaling, Selangor",SELANGOR,15/10/2026
SHAKE SHACK KLIA2,,"(SHAKE SHACK MALAYSIA SDN BHD), LOT L3-30, 31 & 32, GATEWAY @ KLIA2, KL International Airport,, 64000, Sepang, Selangor, Shake Shack",SELANGOR,30/04/2028
SHAKE SHACK SUNWAY PYRAMID MALL,,"(SHAKE SHACK MALAYSIA SDN BHD), UNIT NO. OB. K2, OB. K3, DAN OB. K3C, OASIS BOULEVARD,, SUNWAY PJS 11,, 47500, Petaling, Selangor, Shake Shack",SELANGOR,30/04/2028
SHARING CENTRAL KITCHEN,,"(SHARING CULINARY SDN BHD), NO 50, Jalan 6/2, Seksyen 6 Bandar Rinching, 43500, Hulu Langat, Selangor",SELANGOR,15/03/2027
SHIDA SOUP STATION,,"(SHIDA SOUP STATION), NO.3, KAWASAN REHAT & RAWAT, DENGKIL ARAH UTARA,, KM 23 LEBUHRAYA UTARA SELATAN, 42700, Kuala Langat, Selangor, R&R Dengkil, Lebuhraya ELITE (U)",SELANGOR,15/11/2026
SHINANO KITCHEN,,"(SHINANO KITCHEN SDN BHD), 101B, GROUND FLOOR, TOWER B, UPTOWN 5, Jalan SS21/39, Damansara Utama, 47400, Petaling, Selangor, Shinano Kitchen",SELANGOR,15/10/2027
KAFE SHIOK KOPITIAM,,"(SHIOK KOPITIAM SDN BHD), NO 7 & 9 (GROUND FLOOR), JALAN BK 3/2, BANDAR KINRARA, PUCHONG, 47100,  Tiada Maklumat Daerah, Selangor",SELANGOR,15/05/2027
GOCLEAN,,"(SHYANSTELL PLT), NO 13-G&13A-G, BLOCK A,ZENITH CORPORATE PARK, JALAN SS7/26,KELANA JAYA, 47301, Petaling, Selangor, GOCLEAN",SELANGOR,31/01/2028
